order_id,order_date,category,subcategory,region,channel,order_amount,status,updated_at
5224,2026-05-25 20:59:47.784989,服装,男装,华南,天猫,50.46,paid,2026-06-22 11:54:48.765908
5225,2026-05-25 12:02:47.784989,服装,男装,华南,天猫,229.38,paid,2026-06-22 11:54:48.765932
5226,2026-05-25 19:17:47.784989,服装,男装,华南,天猫,105.7,paid,2026-06-22 11:54:48.765957
5227,2026-05-25 11:12:47.784989,服装,男装,华南,天猫,169.25,paid,2026-06-22 11:54:48.765981
5228,2026-05-25 09:55:47.784989,服装,男装,华南,天猫,439.16,paid,2026-06-22 11:54:48.766005
5229,2026-05-25 09:26:47.784989,服装,男装,华南,天猫,164.11,paid,2026-06-22 11:54:48.766034
5230,2026-05-25 12:52:47.784989,服装,男装,华南,天猫,86.84,paid,2026-06-22 11:54:48.766108
5231,2026-05-25 09:27:47.784989,服装,男装,华南,天猫,307.4,paid,2026-06-22 11:54:48.766133
5232,2026-05-25 20:34:47.784989,服装,男装,华南,天猫,321.23,paid,2026-06-22 11:54:48.766158
5233,2026-05-25 13:43:47.784989,服装,男装,华南,天猫,108.34,paid,2026-06-22 11:54:48.766182
5234,2026-05-25 19:55:47.784989,服装,男装,华南,天猫,387.36,paid,2026-06-22 11:54:48.766207
5235,2026-05-25 14:19:47.784989,服装,男装,华南,天猫,256.84,paid,2026-06-22 11:54:48.766236
5236,2026-05-25 09:48:47.784989,服装,男装,华南,天猫,380.08,paid,2026-06-22 11:54:48.766261
5237,2026-05-25 12:05:47.784989,服装,男装,华南,天猫,282.67,paid,2026-06-22 11:54:48.766285
5238,2026-05-25 13:37:47.784989,服装,男装,华南,天猫,474.61,paid,2026-06-22 11:54:48.766309
5239,2026-05-25 15:29:47.784989,服装,男装,华南,天猫,90.07,paid,2026-06-22 11:54:48.766334
5240,2026-05-25 22:23:47.784989,服装,男装,华南,天猫,387.01,paid,2026-06-22 11:54:48.766358
5241,2026-05-25 18:08:47.784989,服装,男装,华南,天猫,319.67,paid,2026-06-22 11:54:48.766386
5242,2026-05-25 20:18:47.784989,服装,男装,华南,天猫,117.71,paid,2026-06-22 11:54:48.766410
5243,2026-05-25 10:19:47.784989,服装,男装,华南,天猫,80.36,paid,2026-06-22 11:54:48.766434
5244,2026-05-25 12:19:47.784989,服装,男装,华南,天猫,467.0,paid,2026-06-22 11:54:48.766461
5245,2026-05-25 22:52:47.784989,服装,男装,华南,天猫,103.83,paid,2026-06-22 11:54:48.766493
5246,2026-05-25 10:50:47.784989,服装,男装,华南,天猫,224.17,paid,2026-06-22 11:54:48.766517
5247,2026-05-25 16:50:47.784989,服装,男装,华南,天猫,265.33,paid,2026-06-22 11:54:48.766544
5248,2026-05-25 18:16:47.784989,服装,男装,华南,天猫,483.29,paid,2026-06-22 11:54:48.766568
5249,2026-05-25 16:06:47.784989,服装,男装,华南,天猫,273.89,paid,2026-06-22 11:54:48.766592
5250,2026-05-25 20:58:47.784989,服装,男装,华南,天猫,122.57,paid,2026-06-22 11:54:48.766616
5251,2026-05-25 14:21:47.784989,服装,男装,华南,天猫,318.11,paid,2026-06-22 11:54:48.766640
5252,2026-05-25 17:46:47.784989,服装,男装,华南,天猫,472.43,paid,2026-06-22 11:54:48.766664
5253,2026-05-25 09:44:47.784989,服装,男装,华南,天猫,55.24,paid,2026-06-22 11:54:48.766688
5254,2026-05-25 15:02:47.784989,服装,男装,华南,天猫,452.89,paid,2026-06-22 11:54:48.766718
5255,2026-05-26 11:11:47.784989,美妆,香水,西北,线上官网,597.36,paid,2026-06-22 11:54:48.766961
5256,2026-05-26 14:09:47.784989,家居,床品,华南,拼多多,1851.65,paid,2026-06-22 11:54:48.767167
5257,2026-05-26 09:10:47.784989,食品,饮料,西北,线上官网,73.52,paid,2026-06-22 11:54:48.767362
5258,2026-05-26 17:04:47.784989,服装,女装,华中,天猫,245.1,paid,2026-06-22 11:54:48.767564
5259,2026-05-26 16:58:47.784989,家居,床品,东北,天猫,1802.7,paid,2026-06-22 11:54:48.767766
5260,2026-05-26 19:22:47.784989,美妆,彩妆,西北,线上官网,353.24,paid,2026-06-22 11:54:48.767962
5261,2026-05-26 09:23:47.784989,美妆,香水,华中,抖音,257.58,paid,2026-06-22 11:54:48.768156
5262,2026-05-26 13:35:47.784989,美妆,护肤,华南,天猫,672.3,paid,2026-06-22 11:54:48.768350
5263,2026-05-26 10:31:47.784989,食品,生鲜,华北,线上官网,171.28,paid,2026-06-22 11:54:48.768553
5264,2026-05-26 18:00:47.784989,电子产品,手机,华中,抖音,1031.92,paid,2026-06-22 11:54:48.768747
5265,2026-05-26 14:56:47.784989,食品,零食,西南,线上官网,28.34,paid,2026-06-22 11:54:48.768949
5266,2026-05-26 10:18:47.784989,电子产品,电脑,华南,京东,4023.45,paid,2026-06-22 11:54:48.769144
5267,2026-05-26 15:40:47.784989,服装,女装,华南,天猫,407.59,paid,2026-06-22 11:54:48.769338
5268,2026-05-26 20:34:47.784989,家居,家具,华南,线上官网,1880.81,paid,2026-06-22 11:54:48.769535
5269,2026-05-26 13:19:47.784989,电子产品,配件,华中,抖音,4139.52,paid,2026-06-22 11:54:48.769727
5270,2026-05-26 12:24:47.784989,美妆,彩妆,西北,拼多多,732.58,paid,2026-06-22 11:54:48.769919
5271,2026-05-26 18:11:47.784989,家居,床品,华东,天猫,595.28,paid,2026-06-22 11:54:48.770111
5272,2026-05-26 21:40:47.784989,食品,生鲜,华南,天猫,128.98,paid,2026-06-22 11:54:48.770311
5273,2026-05-26 16:08:47.784989,食品,生鲜,西南,线上官网,38.32,paid,2026-06-22 11:54:48.770510
5274,2026-05-26 16:58:47.784989,电子产品,手机,华南,线上官网,3226.26,paid,2026-06-22 11:54:48.770710
5275,2026-05-26 20:10:47.784989,电子产品,配件,西南,拼多多,4560.32,paid,2026-06-22 11:54:48.770906
5276,2026-05-26 17:10:47.784989,美妆,香水,西南,天猫,752.47,paid,2026-06-22 11:54:48.771100
5277,2026-05-26 22:54:47.784989,电子产品,配件,西南,天猫,897.82,paid,2026-06-22 11:54:48.771297
5278,2026-05-26 10:58:47.784989,家居,床品,西北,天猫,2758.88,paid,2026-06-22 11:54:48.771518
5279,2026-05-26 20:05:47.784989,食品,生鲜,西北,京东,109.36,paid,2026-06-22 11:54:48.771757
5280,2026-05-26 09:26:47.784989,食品,零食,华东,抖音,169.74,paid,2026-06-22 11:54:48.771970
5281,2026-05-26 13:56:47.784989,电子产品,配件,东北,线下门店,3059.29,paid,2026-06-22 11:54:48.772188
5282,2026-05-26 21:10:47.784989,服装,童装,东北,京东,330.51,paid,2026-06-22 11:54:48.772407
5283,2026-05-26 11:01:47.784989,美妆,护肤,华中,线下门店,111.21,paid,2026-06-22 11:54:48.772632
5284,2026-05-26 17:10:47.784989,美妆,彩妆,华北,京东,577.31,paid,2026-06-22 11:54:48.772857
5285,2026-05-26 13:20:47.784989,服装,男装,华北,抖音,79.84,paid,2026-06-22 11:54:48.773076
5286,2026-05-26 14:38:47.784989,电子产品,电脑,东北,抖音,1479.54,paid,2026-06-22 11:54:48.773318
5287,2026-05-26 13:01:47.784989,食品,零食,华南,拼多多,170.08,paid,2026-06-22 11:54:48.773550
5288,2026-05-26 20:34:47.784989,家居,床品,华北,天猫,2648.59,paid,2026-06-22 11:54:48.773787
5289,2026-05-26 11:36:47.784989,服装,女装,华中,天猫,305.26,cancelled,2026-06-22 11:54:48.774023
5290,2026-05-26 11:09:47.784989,服装,女装,华中,抖音,326.59,paid,2026-06-22 11:54:48.774252
5291,2026-05-26 22:43:47.784989,食品,零食,西南,线上官网,129.52,paid,2026-06-22 11:54:48.774495
5292,2026-05-26 18:53:47.784989,家居,床品,华中,线上官网,2160.49,paid,2026-06-22 11:54:48.774727
5293,2026-05-26 10:46:47.784989,食品,饮料,华南,京东,109.42,paid,2026-06-22 11:54:48.774966
5294,2026-05-26 12:09:47.784989,服装,男装,华东,拼多多,399.6,paid,2026-06-22 11:54:48.775202
5295,2026-05-26 20:17:47.784989,食品,生鲜,西南,线上官网,158.89,paid,2026-06-22 11:54:48.775443
5296,2026-05-26 13:06:47.784989,家居,厨具,西北,京东,1441.51,paid,2026-06-22 11:54:48.775686
5297,2026-05-26 17:33:47.784989,家居,床品,东北,拼多多,458.49,paid,2026-06-22 11:54:48.775917
5298,2026-05-26 15:36:47.784989,美妆,彩妆,东北,线上官网,644.24,paid,2026-06-22 11:54:48.776142
5299,2026-05-26 10:45:47.784989,食品,零食,华南,线上官网,52.54,paid,2026-06-22 11:54:48.776372
5300,2026-05-26 10:49:47.784989,服装,男装,华南,线上官网,472.91,paid,2026-06-22 11:54:48.776603
5301,2026-05-26 09:25:47.784989,美妆,护肤,东北,天猫,752.97,paid,2026-06-22 11:54:48.776825
5302,2026-05-26 22:08:47.784989,电子产品,配件,华北,京东,3781.0,paid,2026-06-22 11:54:48.777049
5303,2026-05-26 13:38:47.784989,美妆,香水,西南,天猫,796.19,cancelled,2026-06-22 11:54:48.777263
5304,2026-05-26 20:35:47.784989,家居,家具,华中,天猫,796.48,paid,2026-06-22 11:54:48.777483
5305,2026-05-26 14:15:47.784989,家居,家具,华东,天猫,2595.94,paid,2026-06-22 11:54:48.777678
5306,2026-05-26 14:34:47.784989,食品,饮料,华中,线上官网,193.66,paid,2026-06-22 11:54:48.777884
5307,2026-05-26 16:33:47.784989,家居,厨具,西南,天猫,1787.23,paid,2026-06-22 11:54:48.778077
5308,2026-05-26 15:17:47.784989,家居,厨具,华北,天猫,1732.71,paid,2026-06-22 11:54:48.778268
5309,2026-05-26 22:04:47.784989,美妆,彩妆,西南,天猫,287.74,paid,2026-06-22 11:54:48.778469
5310,2026-05-26 20:11:47.784989,美妆,护肤,西北,天猫,282.27,cancelled,2026-06-22 11:54:48.778669
5311,2026-05-26 09:33:47.784989,服装,女装,东北,线上官网,349.11,cancelled,2026-06-22 11:54:48.778862
5312,2026-05-26 12:00:47.784989,电子产品,配件,西南,天猫,4683.78,paid,2026-06-22 11:54:48.779054
5313,2026-05-26 22:13:47.784989,家居,床品,华东,线上官网,2887.68,paid,2026-06-22 11:54:48.779252
5314,2026-05-26 20:26:47.784989,美妆,彩妆,华南,天猫,556.3,paid,2026-06-22 11:54:48.779445
5315,2026-05-26 16:18:47.784989,服装,童装,华南,抖音,67.91,paid,2026-06-22 11:54:48.779641
5316,2026-05-26 21:53:47.784989,服装,女装,华东,线上官网,203.72,paid,2026-06-22 11:54:48.779841
5317,2026-05-26 12:21:47.784989,服装,男装,西北,拼多多,106.66,paid,2026-06-22 11:54:48.780037
5318,2026-05-26 21:53:47.784989,电子产品,手机,华南,线上官网,1425.32,paid,2026-06-22 11:54:48.780230
5319,2026-05-26 22:48:47.784989,电子产品,电脑,华南,拼多多,1815.55,paid,2026-06-22 11:54:48.780423
5320,2026-05-26 13:48:47.784989,电子产品,手机,华北,线上官网,1065.09,paid,2026-06-22 11:54:48.780621
5321,2026-05-26 15:10:47.784989,电子产品,配件,西南,线上官网,4595.0,paid,2026-06-22 11:54:48.780820
5322,2026-05-26 19:09:47.784989,服装,女装,华北,线上官网,264.81,paid,2026-06-22 11:54:48.781012
5323,2026-05-26 10:41:47.784989,美妆,香水,华北,京东,218.27,paid,2026-06-22 11:54:48.781209
5324,2026-05-26 16:49:47.784989,服装,女装,华南,拼多多,176.25,paid,2026-06-22 11:54:48.781402
5325,2026-05-26 20:55:47.784989,服装,童装,西南,天猫,247.16,paid,2026-06-22 11:54:48.781599
5326,2026-05-26 20:41:47.784989,电子产品,手机,西北,天猫,4606.03,paid,2026-06-22 11:54:48.781791
5327,2026-05-26 11:13:47.784989,食品,零食,东北,拼多多,75.96,paid,2026-06-22 11:54:48.782000
5328,2026-05-27 14:23:47.784989,电子产品,配件,华中,京东,1249.06,paid,2026-06-22 11:54:48.782215
5329,2026-05-27 16:03:47.784989,美妆,护肤,华北,天猫,430.71,paid,2026-06-22 11:54:48.782417
5330,2026-05-27 20:51:47.784989,服装,童装,华北,线上官网,376.61,paid,2026-06-22 11:54:48.782607
5331,2026-05-27 20:38:47.784989,美妆,彩妆,东北,抖音,673.21,paid,2026-06-22 11:54:48.782800
5332,2026-05-27 19:40:47.784989,家居,家具,西北,拼多多,1561.75,paid,2026-06-22 11:54:48.783003
5333,2026-05-27 14:26:47.784989,美妆,护肤,华北,京东,644.4,paid,2026-06-22 11:54:48.783195
5334,2026-05-27 16:36:47.784989,食品,零食,华中,天猫,128.44,paid,2026-06-22 11:54:48.783385
5335,2026-05-27 09:54:47.784989,服装,女装,华东,京东,383.53,paid,2026-06-22 11:54:48.783576
5336,2026-05-27 15:16:47.784989,电子产品,电脑,华南,京东,4336.7,paid,2026-06-22 11:54:48.783768
5337,2026-05-27 12:58:47.784989,家居,家具,华南,线上官网,1354.05,paid,2026-06-22 11:54:48.783974
5338,2026-05-27 16:00:47.784989,家居,厨具,华中,拼多多,1950.29,paid,2026-06-22 11:54:48.784174
5339,2026-05-27 21:28:47.784989,服装,男装,华东,抖音,275.59,refunded,2026-06-22 11:54:48.784365
5340,2026-05-27 16:23:47.784989,食品,生鲜,华北,京东,146.12,paid,2026-06-22 11:54:48.784558
5341,2026-05-27 15:03:47.784989,电子产品,配件,西南,京东,4718.38,paid,2026-06-22 11:54:48.784750
5342,2026-05-27 17:38:47.784989,家居,厨具,东北,拼多多,2395.27,cancelled,2026-06-22 11:54:48.784941
5343,2026-05-27 09:25:47.784989,美妆,彩妆,华南,京东,181.22,paid,2026-06-22 11:54:48.785136
5344,2026-05-27 15:04:47.784989,家居,家具,华南,天猫,2402.56,refunded,2026-06-22 11:54:48.785328
5345,2026-05-27 20:42:47.784989,家居,家具,华中,线下门店,2295.68,cancelled,2026-06-22 11:54:48.785520
5346,2026-05-27 21:35:47.784989,电子产品,手机,东北,天猫,2764.88,paid,2026-06-22 11:54:48.785719
5347,2026-05-27 20:35:47.784989,服装,男装,华中,京东,96.22,paid,2026-06-22 11:54:48.785917
5348,2026-05-27 15:03:47.784989,美妆,彩妆,西北,线上官网,342.27,paid,2026-06-22 11:54:48.786114
5349,2026-05-27 21:32:47.784989,电子产品,手机,东北,抖音,885.54,paid,2026-06-22 11:54:48.786313
5350,2026-05-27 21:15:47.784989,服装,男装,华南,拼多多,144.92,paid,2026-06-22 11:54:48.786510
5351,2026-05-27 18:03:47.784989,电子产品,电脑,华中,线上官网,2805.9,paid,2026-06-22 11:54:48.786702
5352,2026-05-27 16:41:47.784989,服装,童装,东北,拼多多,286.47,cancelled,2026-06-22 11:54:48.786906
5353,2026-05-27 10:24:47.784989,电子产品,配件,华东,线上官网,4283.76,paid,2026-06-22 11:54:48.787174
5354,2026-05-27 21:32:47.784989,家居,家具,华北,京东,2327.1,cancelled,2026-06-22 11:54:48.787383
5355,2026-05-27 17:10:47.784989,食品,零食,华中,天猫,26.1,paid,2026-06-22 11:54:48.787579
5356,2026-05-27 11:41:47.784989,家居,厨具,西南,线上官网,842.17,paid,2026-06-22 11:54:48.787773
5357,2026-05-27 20:49:47.784989,家居,厨具,华中,抖音,616.6,paid,2026-06-22 11:54:48.787987
5358,2026-05-27 11:42:47.784989,家居,厨具,西南,天猫,537.0,paid,2026-06-22 11:54:48.788182
5359,2026-05-27 16:35:47.784989,食品,生鲜,华北,抖音,104.28,paid,2026-06-22 11:54:48.788378
5360,2026-05-27 13:51:47.784989,电子产品,配件,西北,天猫,3704.27,paid,2026-06-22 11:54:48.788570
5361,2026-05-27 14:06:47.784989,服装,男装,华南,线上官网,431.12,paid,2026-06-22 11:54:48.788762
5362,2026-05-27 12:43:47.784989,食品,生鲜,华南,拼多多,158.9,paid,2026-06-22 11:54:48.788954
5363,2026-05-27 13:52:47.784989,电子产品,电脑,华北,拼多多,1873.49,cancelled,2026-06-22 11:54:48.789156
5364,2026-05-27 12:20:47.784989,食品,饮料,华北,线上官网,28.18,paid,2026-06-22 11:54:48.789349
5365,2026-05-27 21:42:47.784989,电子产品,手机,西南,京东,2052.36,paid,2026-06-22 11:54:48.789540
5366,2026-05-27 12:26:47.784989,服装,童装,东北,线上官网,173.13,paid,2026-06-22 11:54:48.789746
5367,2026-05-27 16:23:47.784989,家居,床品,华北,天猫,1139.31,paid,2026-06-22 11:54:48.789944
5368,2026-05-27 18:21:47.784989,美妆,彩妆,华北,线上官网,359.08,cancelled,2026-06-22 11:54:48.790159
5369,2026-05-27 21:13:47.784989,电子产品,电脑,西南,拼多多,2451.12,paid,2026-06-22 11:54:48.790352
5370,2026-05-27 10:35:47.784989,家居,床品,西南,天猫,142.39,refunded,2026-06-22 11:54:48.790543
5371,2026-05-27 16:55:47.784989,家居,家具,西南,线上官网,944.05,paid,2026-06-22 11:54:48.790755
5372,2026-05-27 13:25:47.784989,服装,童装,西北,天猫,336.25,paid,2026-06-22 11:54:48.790943
5373,2026-05-27 14:42:47.784989,服装,男装,华中,抖音,96.3,paid,2026-06-22 11:54:48.791126
5374,2026-05-27 14:12:47.784989,美妆,香水,东北,线上官网,103.37,paid,2026-06-22 11:54:48.791309
5375,2026-05-27 15:17:47.784989,家居,厨具,华中,线上官网,821.7,paid,2026-06-22 11:54:48.791482
5376,2026-05-27 17:15:47.784989,电子产品,电脑,西北,京东,1454.25,paid,2026-06-22 11:54:48.791656
5377,2026-05-27 12:20:47.784989,服装,童装,华东,线上官网,320.91,paid,2026-06-22 11:54:48.791835
5378,2026-05-27 21:13:47.784989,美妆,彩妆,东北,京东,351.72,paid,2026-06-22 11:54:48.792015
5379,2026-05-27 17:57:47.784989,服装,男装,华东,线上官网,125.83,paid,2026-06-22 11:54:48.792196
5380,2026-05-27 17:49:47.784989,电子产品,电脑,东北,京东,1132.21,paid,2026-06-22 11:54:48.792381
5381,2026-05-27 13:38:47.784989,电子产品,手机,华东,线上官网,4564.7,paid,2026-06-22 11:54:48.792571
5382,2026-05-27 16:31:47.784989,美妆,护肤,华东,线上官网,727.38,paid,2026-06-22 11:54:48.792754
5383,2026-05-27 18:17:47.784989,美妆,香水,东北,京东,376.61,paid,2026-06-22 11:54:48.792957
5384,2026-05-27 22:37:47.784989,美妆,彩妆,华北,天猫,271.94,cancelled,2026-06-22 11:54:48.793145
5385,2026-05-27 18:41:47.784989,电子产品,电脑,华南,线上官网,4047.61,paid,2026-06-22 11:54:48.793321
5386,2026-05-27 11:46:47.784989,服装,女装,东北,线下门店,417.25,paid,2026-06-22 11:54:48.793494
5387,2026-05-27 11:34:47.784989,家居,厨具,华南,天猫,2322.94,paid,2026-06-22 11:54:48.793668
5388,2026-05-27 21:24:47.784989,家居,家具,华东,拼多多,1237.5,paid,2026-06-22 11:54:48.793849
5389,2026-05-27 14:35:47.784989,电子产品,手机,华中,天猫,3411.86,paid,2026-06-22 11:54:48.794038
5390,2026-05-27 22:59:47.784989,食品,零食,华南,天猫,132.03,paid,2026-06-22 11:54:48.794213
5391,2026-05-27 20:59:47.784989,服装,女装,西南,线上官网,252.7,cancelled,2026-06-22 11:54:48.794405
5392,2026-05-27 22:32:47.784989,服装,男装,西南,线下门店,238.59,paid,2026-06-22 11:54:48.794587
5393,2026-05-27 11:43:47.784989,家居,家具,华东,线上官网,370.56,paid,2026-06-22 11:54:48.794760
5394,2026-05-27 22:10:47.784989,食品,零食,华东,线上官网,50.55,paid,2026-06-22 11:54:48.794942
5395,2026-05-27 21:32:47.784989,美妆,护肤,西北,京东,192.85,paid,2026-06-22 11:54:48.795115
5396,2026-05-27 14:44:47.784989,电子产品,电脑,华北,抖音,4145.89,cancelled,2026-06-22 11:54:48.795299
5397,2026-05-27 18:41:47.784989,食品,生鲜,华北,京东,166.8,paid,2026-06-22 11:54:48.795472
5398,2026-05-27 15:54:47.784989,食品,生鲜,西南,京东,190.47,paid,2026-06-22 11:54:48.795659
5399,2026-05-27 09:26:47.784989,食品,饮料,西南,天猫,158.16,paid,2026-06-22 11:54:48.795827
5400,2026-05-28 20:14:47.784989,电子产品,电脑,西北,天猫,3656.21,paid,2026-06-22 11:54:48.796066
5401,2026-05-28 21:51:47.784989,电子产品,电脑,西北,线上官网,1436.97,paid,2026-06-22 11:54:48.796245
5402,2026-05-28 15:00:47.784989,服装,童装,东北,线上官网,287.55,paid,2026-06-22 11:54:48.796427
5403,2026-05-28 11:33:47.784989,食品,饮料,西北,线上官网,142.74,paid,2026-06-22 11:54:48.796596
5404,2026-05-28 13:42:47.784989,食品,零食,华中,线上官网,119.42,cancelled,2026-06-22 11:54:48.796764
5405,2026-05-28 10:01:47.784989,电子产品,手机,华北,天猫,4953.6,paid,2026-06-22 11:54:48.796931
5406,2026-05-28 22:33:47.784989,电子产品,配件,东北,京东,3777.55,paid,2026-06-22 11:54:48.797104
5407,2026-05-28 19:31:47.784989,家居,家具,西南,线上官网,2435.17,paid,2026-06-22 11:54:48.797272
5408,2026-05-28 15:53:47.784989,美妆,彩妆,华中,拼多多,215.21,cancelled,2026-06-22 11:54:48.797447
5409,2026-05-28 13:56:47.784989,家居,床品,华南,拼多多,885.91,paid,2026-06-22 11:54:48.797617
5410,2026-05-28 21:11:47.784989,食品,零食,华南,京东,151.51,paid,2026-06-22 11:54:48.797804
5411,2026-05-28 22:43:47.784989,食品,零食,华北,抖音,163.3,paid,2026-06-22 11:54:48.797981
5412,2026-05-28 11:50:47.784989,电子产品,电脑,西北,天猫,3995.88,paid,2026-06-22 11:54:48.798160
5413,2026-05-28 13:29:47.784989,美妆,护肤,华中,拼多多,442.14,paid,2026-06-22 11:54:48.798333
5414,2026-05-28 14:41:47.784989,家居,厨具,华中,天猫,1486.96,paid,2026-06-22 11:54:48.798504
5415,2026-05-28 16:54:47.784989,电子产品,配件,西北,线上官网,4734.26,paid,2026-06-22 11:54:48.798676
5416,2026-05-28 13:03:47.784989,家居,家具,华中,京东,1933.62,paid,2026-06-22 11:54:48.798847
5417,2026-05-28 09:27:47.784989,美妆,彩妆,华东,京东,751.37,paid,2026-06-22 11:54:48.799026
5418,2026-05-28 17:55:47.784989,家居,床品,西南,天猫,1795.81,cancelled,2026-06-22 11:54:48.799205
5419,2026-05-28 21:50:47.784989,家居,厨具,东北,天猫,827.96,refunded,2026-06-22 11:54:48.799388
5420,2026-05-28 16:45:47.784989,家居,家具,华中,天猫,2363.35,paid,2026-06-22 11:54:48.799555
5421,2026-05-28 10:19:47.784989,服装,女装,西北,抖音,343.55,paid,2026-06-22 11:54:48.799723
5422,2026-05-28 15:03:47.784989,家居,家具,东北,京东,598.9,paid,2026-06-22 11:54:48.799890
5423,2026-05-28 12:47:47.784989,电子产品,电脑,华北,拼多多,608.29,paid,2026-06-22 11:54:48.800076
5424,2026-05-28 21:12:47.784989,电子产品,电脑,华北,抖音,4986.67,paid,2026-06-22 11:54:48.800249
5425,2026-05-28 10:58:47.784989,食品,零食,西北,京东,73.11,refunded,2026-06-22 11:54:48.800428
5426,2026-05-28 12:33:47.784989,服装,男装,华中,拼多多,72.77,paid,2026-06-22 11:54:48.800601
5427,2026-05-28 11:05:47.784989,服装,女装,华南,京东,278.4,paid,2026-06-22 11:54:48.800773
5428,2026-05-28 20:53:47.784989,电子产品,配件,华中,抖音,4673.19,paid,2026-06-22 11:54:48.800959
5429,2026-05-28 12:16:47.784989,家居,家具,东北,天猫,2312.15,paid,2026-06-22 11:54:48.801142
5430,2026-05-28 14:07:47.784989,电子产品,电脑,西北,线上官网,2176.59,paid,2026-06-22 11:54:48.801323
5431,2026-05-28 20:14:47.784989,食品,生鲜,西北,天猫,127.29,paid,2026-06-22 11:54:48.801499
5432,2026-05-28 22:50:47.784989,服装,童装,华南,线下门店,291.97,paid,2026-06-22 11:54:48.801673
5433,2026-05-28 13:26:47.784989,服装,男装,华北,拼多多,195.33,paid,2026-06-22 11:54:48.801853
5434,2026-05-28 12:56:47.784989,家居,家具,西南,天猫,2556.0,paid,2026-06-22 11:54:48.802033
5435,2026-05-28 16:54:47.784989,电子产品,电脑,华北,线上官网,4299.17,paid,2026-06-22 11:54:48.802206
5436,2026-05-28 22:03:47.784989,美妆,香水,西南,线上官网,416.33,paid,2026-06-22 11:54:48.802378
5437,2026-05-28 11:18:47.784989,服装,男装,华中,京东,344.41,paid,2026-06-22 11:54:48.802551
5438,2026-05-28 11:35:47.784989,家居,厨具,华北,抖音,1167.96,paid,2026-06-22 11:54:48.802724
5439,2026-05-28 17:36:47.784989,家居,床品,华北,京东,2203.54,paid,2026-06-22 11:54:48.802904
5440,2026-05-28 19:21:47.784989,美妆,香水,西南,线上官网,128.99,paid,2026-06-22 11:54:48.803137
5441,2026-05-28 12:03:47.784989,服装,男装,西北,抖音,394.49,paid,2026-06-22 11:54:48.803321
5442,2026-05-28 09:56:47.784989,服装,童装,西北,线上官网,367.45,paid,2026-06-22 11:54:48.803498
5443,2026-05-28 19:50:47.784989,服装,童装,东北,线上官网,441.41,paid,2026-06-22 11:54:48.803680
5444,2026-05-28 21:22:47.784989,家居,厨具,华北,京东,2030.55,paid,2026-06-22 11:54:48.803856
5445,2026-05-28 13:35:47.784989,家居,家具,西南,抖音,276.87,paid,2026-06-22 11:54:48.804034
5446,2026-05-28 12:12:47.784989,美妆,护肤,华中,抖音,385.44,paid,2026-06-22 11:54:48.804208
5447,2026-05-28 09:44:47.784989,服装,男装,华南,京东,239.99,paid,2026-06-22 11:54:48.804383
5448,2026-05-28 09:42:47.784989,服装,男装,西北,抖音,294.73,paid,2026-06-22 11:54:48.804557
5449,2026-05-28 14:55:47.784989,电子产品,手机,华北,抖音,4660.11,paid,2026-06-22 11:54:48.804748
5450,2026-05-28 14:08:47.784989,家居,家具,华北,京东,2193.89,paid,2026-06-22 11:54:48.804925
5451,2026-05-28 21:24:47.784989,家居,厨具,华北,线上官网,1546.55,cancelled,2026-06-22 11:54:48.805104
5452,2026-05-28 19:56:47.784989,食品,生鲜,华南,线下门店,36.57,paid,2026-06-22 11:54:48.805280
5453,2026-05-28 20:51:47.784989,家居,厨具,东北,抖音,2848.0,cancelled,2026-06-22 11:54:48.805455
5454,2026-05-28 16:31:47.784989,美妆,香水,华东,线上官网,114.15,paid,2026-06-22 11:54:48.805628
5455,2026-05-29 11:29:47.784989,食品,零食,华南,天猫,138.69,cancelled,2026-06-22 11:54:48.805845
5456,2026-05-29 22:14:47.784989,家居,床品,华北,京东,2711.91,paid,2026-06-22 11:54:48.806024
5457,2026-05-29 14:41:47.784989,美妆,彩妆,西北,京东,712.14,paid,2026-06-22 11:54:48.806208
5458,2026-05-29 14:11:47.784989,家居,厨具,西北,拼多多,777.6,paid,2026-06-22 11:54:48.806379
5459,2026-05-29 17:29:47.784989,食品,生鲜,华东,京东,132.26,paid,2026-06-22 11:54:48.806585
5460,2026-05-29 22:29:47.784989,美妆,香水,华北,抖音,174.52,paid,2026-06-22 11:54:48.806786
5461,2026-05-29 09:25:47.784989,家居,家具,华东,线上官网,881.57,paid,2026-06-22 11:54:48.806990
5462,2026-05-29 15:32:47.784989,食品,零食,华南,线上官网,138.46,paid,2026-06-22 11:54:48.807190
5463,2026-05-29 22:44:47.784989,美妆,护肤,西北,抖音,175.03,paid,2026-06-22 11:54:48.807388
5464,2026-05-29 09:04:47.784989,电子产品,手机,华中,京东,3001.91,paid,2026-06-22 11:54:48.807595
5465,2026-05-29 12:16:47.784989,电子产品,手机,东北,天猫,4767.62,paid,2026-06-22 11:54:48.807795
5466,2026-05-29 21:24:47.784989,美妆,护肤,华南,京东,313.34,paid,2026-06-22 11:54:48.807999
5467,2026-05-29 16:33:47.784989,美妆,香水,华北,京东,31.92,paid,2026-06-22 11:54:48.808200
5468,2026-05-29 17:11:47.784989,服装,男装,华南,线上官网,446.36,paid,2026-06-22 11:54:48.808398
5469,2026-05-29 11:34:47.784989,电子产品,手机,东北,线上官网,985.25,paid,2026-06-22 11:54:48.808614
